mmyyyy;mm_yyyy;yyyy.mm;classificacao;fonte;rubrica;descricao;valores_mes;valores_ano;valores_orcados;num_caract_classif;raiz;;;;
052013;05.2013;2013-05-01;1721359902;5;2730;FNDE PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR EM CRECHES PNAC;0;0;1000000;10;;;;;
052013;05.2013;2013-05-01;1721359903;5;1333;FNDE EJA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1721359904;5;1457;FNDE EDUCACAO INFANTIL;0;773374.66;6000;10;;;;;
052013;05.2013;2013-05-01;1721359905;5;1481;FNDE ENSINO FUNDAMENTAL;0;0;33000;10;;;;;
052013;05.2013;2013-05-01;1721990101;1;2275;COTA PARTE IMPOSTO UNICO SOBRE MINERAIS PAIS CFM;492.73;3515.07;5000;10;;;;;
052013;05.2013;2013-05-01;1721990102;5;1940;AUXILIO FINANCEIRO PARA FOMENTO EXPORTACOES FEX;0;0;1436000;10;;;;;
052013;05.2013;2013-05-01;1721990103;1;2276;APOIO FINANCEIRO PERDAS DO FPM;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1721990104;1;2971;AUXILIO FINANCEIRO AOS MUNICIPIOS MP 624 2013;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1722000000;;;TRANSFERENCIAS DOS ESTADOS;54113947.41;356832417.9;823651000;10;;;;;
052013;05.2013;2013-05-01;1722010100;1;1236;COTA PARTE ICMS;49935323.93;276544423.2;708431000;10;;;;;
052013;05.2013;2013-05-01;1722010200;1;1287;IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES IPVA;3744343.2;78239894.36;109117000;10;;;;;
052013;05.2013;2013-05-01;1722010400;1;1252;COTA PARTE IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS IPI;434280.28;2048100.31;6103000;10;;;;;
052013;05.2013;2013-05-01;1722330100;2;2983;SUS PAB FUNDO A FUNDO ESTADUAL;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1724000000;;;TRANSFERENCIAS MULTIGOVERNAMENTAIS;14443029.01;88204214.25;192010000;10;;;;;
052013;05.2013;2013-05-01;1724010000;2;1325;TRANSFERENCIAS DE RECURSOS FUNDEB;14443029.01;88204214.25;192010000;10;;;;;
052013;05.2013;2013-05-01;1724990100;6;1941;FMS FUNDHAS FUMDICAD;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1760000000;;;TRANSFERENCIAS DE CONVENIOS;1524397.4;6473281.59;20204000;10;;;;;
052013;05.2013;2013-05-01;1761000000;;;TRANSFERENCIAS CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;0;460000;10;;;;;
052013;05.2013;2013-05-01;1761990100;5;1554;FUNDO NACIONAL DE SEGURAN CA PUBLICA SENASP;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1761990200;5;2340;ASSOCIA CAO PROGESTAO DAS ÁGUAS DO RIO PARAIBA DO SUL;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1761990300;5;1597;CONVENIO FUNDO NACIONAL DE SAUDE SUS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1761990400;6;1555;COMPENSACAO AMBIENTAL PETROBRAS REVAP TCCA;0;0;460000;10;;;;;
052013;05.2013;2013-05-01;1761990500;5;2321;HABITAR BRASIL BID;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1762000000;;;TRANSFERENCIAS DOS ESTADOS E DE SUAS ENTIDADES;1524397.4;6473281.59;19744000;10;;;;;
052013;05.2013;2013-05-01;1762010100;2;1414;SUS MUNICIPALIZACAO;363364;363364;1606000;10;;;;;
052013;05.2013;2013-05-01;1762020100;2;1317;MERENDA ESCOLAR FUNDESP;0;0;4000;10;;;;;
052013;05.2013;2013-05-01;1762020200;2;1460;PROGRAMA AUXILIO TRANSPORTE ESCOLAR ZONA RURAL DRE;608537.4;2434149.6;6447000;10;;;;;
052013;05.2013;2013-05-01;1762020300;2;1760;COTA PARTE SALARIO EDUCA CAO ESTADUAL;0;23551.77;294000;10;;;;;
052013;05.2013;2013-05-01;1762990100;2;2310;CONVENIO SECRETARIA DE ESTADO DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL SEADS;552496;852216.22;1594000;10;;;;;
052013;05.2013;2013-05-01;1762990200;2;1392;FEHIDRO PLANEJAMENTO;0;0;485000;10;;;;;
052013;05.2013;2013-05-01;1762990300;2;2140;CONVENIO SECRETARIA DE ESTADO DA JUVENTUDE ESPORTE E LAZER JORI;0;0;137000;10;;;;;
052013;05.2013;2013-05-01;1762990400;2;2530;CONVENIO FEBEM;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1762990500;2;1393;FEHIDRO MEIO AMBIENTE;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1762990600;2;2247;CONVENIO COM A FUNDA CAO DE PROTECAO E DEFESA DO CONSUMIDOR;0;0;777000;10;;;;;
052013;05.2013;2013-05-01;1762990700;2;2249;CONVENIO FUNDO SOCIAL SOLIDARIEDADE DO ESTADO SAO PAULO;0;2800000;8400000;10;;;;;
052013;05.2013;2013-05-01;1900000000;;;OUTRAS RECEITAS CORRENTES;5463718.79;35942316.12;90483000;10;1000000000;;;;
052013;05.2013;2013-05-01;1910000000;;;MULTAS E JUROS DE MORA;1083515.39;6567496.78;24498000;10;;;;;
052013;05.2013;2013-05-01;1911000000;;;MULTAS E JUROS DE MORA DOS TRIBUTOS;741443.32;1802842.44;9900000;10;;;;;
052013;05.2013;2013-05-01;1911380000;1;1620;MULTAS E JUROS DE MORA DO IMP S PROP TERR URBANA IPTU;603620.28;1608143.14;8306000;10;;;;;
052013;05.2013;2013-05-01;1911390000;1;1650;MULTAS E JUROS DE MORA DO ITBI;0;100.57;11000;10;;;;;
052013;05.2013;2013-05-01;1911400000;1;1630;MULTAS E JUROS DE MORA DO IMP S SERVICOS ISS;67378.88;111418.24;610000;10;;;;;
052013;05.2013;2013-05-01;1911980000;1;1640;MULTAS E JUROS DE MORA DAS CONTR MELHORIAS;0;0;5000;10;;;;;
052013;05.2013;2013-05-01;1911990100;1;1660;MULTAS E JUROS DE MORA DE TAXAS;70444.16;83180.49;968000;10;;;;;
052013;05.2013;2013-05-01;1913000000;;;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS;135163.11;2226596.63;2837000;10;;;;;
052013;05.2013;2013-05-01;1913110000;1;1670;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMP S PROP TERR URBANA IPTU;85826.47;1170814.99;1682000;10;;;;;
052013;05.2013;2013-05-01;1913130000;1;1680;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DO IMP S SERVICOS ISS;23581.69;626947.69;629000;10;;;;;
052013;05.2013;2013-05-01;1913990000;1;1690;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DE OUTROS TRIBUTOS;25754.95;428833.95;526000;10;;;;;
052013;05.2013;2013-05-01;1919000000;;;MULTAS DE OUTRAS ORIGENS;206908.96;2538057.71;11761000;10;;;;;
052013;05.2013;2013-05-01;1919150100;3;2127;MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO;575314.12;2409984.34;11202000;10;;;;;
052013;05.2013;2013-05-01;1919150200;3;2750;MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO PARCELAMENTO;-372215.27;3899.39;153000;10;;;;;
052013;05.2013;2013-05-01;1919500100;1;2011;MULTAS POR AUTO DE INFRACAO RECURSOS PROPRIOS;3489.23;26851.08;298000;10;;;;;
052013;05.2013;2013-05-01;1919500200;1;2046;MULTAS POR AUTO DE INFRACAO FMS;0;4186.25;84000;10;;;;;
052013;05.2013;2013-05-01;1919500300;1;2070;MULTAS POR AUTO DE INFRACAO VIGILANCIA SANITARIA;320.88;93136.65;24000;10;;;;;
052013;05.2013;2013-05-01;1919500400;2;1950;MULTAS POR AUTO DE INFRACAO PROCON;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1920000000;;;INDENIZACOES E RESTITUICOES;139418.34;674234.23;1695000;10;;;;;
052013;05.2013;2013-05-01;1921000000;;;INDENIZACOES;139418.34;674234.23;1695000;10;;;;;
052013;05.2013;2013-05-01;1921990100;6;1171;COMPENSA CAO FINANCEIRA POR UTILIZACAO RECURSOS HIDRICOS CFH;13350.61;78373.86;149000;10;;;;;
052013;05.2013;2013-05-01;1921990200;6;1201;COMPENSACAO FINANCEIRA POR EXTRACAO OLEO BRUTO XISTO BETUMINOSO;126067.73;595860.37;1546000;10;;;;;
052013;05.2013;2013-05-01;1930000000;;;RECEITA DA DIVIDA ATIVA;1793334.52;9560461.76;37085000;10;;;;;
052013;05.2013;2013-05-01;1931000000;;;RECEITA DA DIVIDA ATIVA TRIBUTARIA;1582480.29;8661038.98;33517000;10;;;;;
052013;05.2013;2013-05-01;1931110000;1;2410;DIVIDA ATIVA TRIBUTARIA IPTU;748585.39;4934426.38;19017000;10;;;;;
052013;05.2013;2013-05-01;1931130000;1;2445;DIVIDA ATIVA TRIBUTARIA ISS;364376.71;2086328.8;5431000;10;;;;;
052013;05.2013;2013-05-01;1931990100;1;2461;DIVIDA ATIVA TRIBUTARIA OUTRAS;469518.19;1640283.8;9069000;10;;;;;
052013;05.2013;2013-05-01;1932000000;;;RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA;210854.23;899422.78;3568000;10;;;;;
052013;05.2013;2013-05-01;1932990100;1;2062;RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA MULTAS POR AUTO DE INFRACAO;490.8;9548.6;14000;10;;;;;
052013;05.2013;2013-05-01;1932990200;3;2760; DIVIDA ATIVA NAO TRIBUTARIA MULTAS P LEGISLACAO DE TRANSITO;209305.85;888816.6;3550000;10;;;;;
052013;05.2013;2013-05-01;1932990300;3;2770; DIVIDA ATIVA NAO TRIBUTARIA MULTAS P LEGISLACAO DE TRANSITO PARCELAMENTO;1057.58;1057.58;4000;10;;;;;
052013;05.2013;2013-05-01;1990000000;;;RECEITAS CORRENTES DIVERSAS;2447450.54;19140123.35;27205000;10;;;;;
052013;05.2013;2013-05-01;1990990100;3;2194;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS;530.03;2245.12;6000;10;;;;;
052013;05.2013;2013-05-01;1990990200;3;2135;FUNDO DE APOIO AO DESPORTO NAO PROFISSIONAL FADENP;1367083.02;2230283.87;5308000;10;;;;;
052013;05.2013;2013-05-01;1990990300;3;1580;FUNDO MUNICIPAL DE TURISMO;0;0;62000;10;;;;;
052013;05.2013;2013-05-01;1990990401;1;2089;DIVERSAS RENDAS RECURSOS PROPRIOS;286390.78;3938453.1;12646000;10;;;;;
052013;05.2013;2013-05-01;1990990402;1;2097;DIVERSAS RENDAS FMS;5025.69;5025.69;27000;10;;;;;
052013;05.2013;2013-05-01;1990990500;3;2160;ZONA AZUL E OUTROS;40374.55;206303.5;462000;10;;;;;
052013;05.2013;2013-05-01;1990990600;3;2970;FUNDO SOCIAL DE SOLIDARIEDADE;0;0;24000;10;;;;;
052013;05.2013;2013-05-01;1990990700;3;1520;FUNDO MUNICIPAL ANTIDROGAS;0;0;30000;10;;;;;
052013;05.2013;2013-05-01;1990990800;1;2170;ANULA CAO DE DESPESAS EXERCICIOS ANTERIORES;96835.92;8957178.01;0;10;;;;;
052013;05.2013;2013-05-01;1990990900;1;2208;SABESP;591008.07;3202109.94;8599000;10;;;;;
052013;05.2013;2013-05-01;1990991000;3;2348;FUNDO MUNICIPAL DE HABITACAO;60202.48;598524.12;3000;10;;;;;
052013;05.2013;2013-05-01;1990991100;3;2350;FUNDO MUNICIPAL DE PRESERVA CAO DO PATRIMONIO HISTORICO ARTISTICO PAISAGISTICO E CULTURAL;0;0;38000;10;;;;;
052013;05.2013;2013-05-01;1990991200;3;2987;FUNDO MUNICIPAL DO IDOSO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1990991300;3;2988;FUNDO MUNICIPAL DE SERVICOS ECOSSISTEMICOS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;1990991400;3;2989;FUNDO MUNICIPAL DE CONSERVA CAO AMBIENTAL;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2000000000;;;RECEITAS DE CAPITAL;1568774.46;2682365.03;172047000;10;2000000000;;;;
052013;05.2013;2013-05-01;2100000000;;;OPERACOES DE CREDITO;0;0;46957000;10;;;;;
052013;05.2013;2013-05-01;2114010000;7;2232;OPERACAO DE CREDITO INTERNAS PROGRAMAS DE SANEAMENTO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114020000;7;2237;OPERA CAO DE CREDITO INTERNA PARA PROGRAMA DE FINANCIAMENTO DE INFRA ESTRUTURA MOBILIDADE URBANA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114030000;7;2242;OPERACOES DE CREDITO INTERNAS PARA PROGRAMA DE INTERVEN COES VIÁRIAS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990100;7;2972;OPERA CAO DE CREDITO INTERNA PROGRAMA DE INFRAESTRUTURA DE TRANSPORTE E DA MOBILIDADE URBANA VLT;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990200;7;2973;OPER DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS RUA LINDAURA A F SOUZA PAC 2;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990300;7;2974;OPER DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS AV JOAO B ORTIZ PAC 2;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990400;7;2975;OPER DE CREDITO INT PAVIMENTA CAO E QUALIFICA CAO DE VIAS URBANAS BAIRRO POUSADA DO VALE PAC 2;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990500;7;2976;OPERA CAO DE CREDITO INT AFESP SISTEMA VIÁRIO DE ACESSO DO ESTÁDIO MARTINS PEREIRA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2114990600;7;2977;OPERA CAO DE CREDITO INT AFESP AQUISI CAO DE EQUIPAMENTOS PARA O ESTÁDIO MARTINS PEREIRA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2120000000;;;OPERACOES DE CREDITO EXTERNAS;0;0;46957000;10;;;;;
052013;05.2013;2013-05-01;2123000000;;;OPERACOES DE CREDITOS EXTERNAS CONTRATUAIS;0;0;46957000;10;;;;;
052013;05.2013;2013-05-01;2123990100;7;2231;OPERACAO DE CREDITO EXTERNA BID;0;0;46957000;10;;;;;
052013;05.2013;2013-05-01;2200000000;;;ALIENACAO DE BENS;35565.52;86828.53;30215000;10;;;;;
052013;05.2013;2013-05-01;2210000000;;;ALIENACAO DE BENS MOVEIS;0;0;30000000;10;;;;;
052013;05.2013;2013-05-01;2211000000;;;ALIENACAO DE TITULOS MOBILIÁRIOS;0;0;30000000;10;;;;;
052013;05.2013;2013-05-01;2211990000;1;2381;ALIENACAO DE OUTROS TITULOS MOBILIARIOS;0;0;30000000;10;;;;;
052013;05.2013;2013-05-01;2219000000;1;2496;ALIENACAO DE OUTROS BENS MOVEIS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2220000000;;;ALIENACAO DE BENS IMOVEIS;35565.52;86828.53;215000;10;;;;;
052013;05.2013;2013-05-01;2229000000;;;ALIENACAO DE BENS IMOVEIS;35565.52;86828.53;215000;10;;;;;
052013;05.2013;2013-05-01;2229000000;1;2380;ALIENACAO DE BENS IMOVEIS;35565.52;86828.53;215000;10;;;;;
052013;05.2013;2013-05-01;2400000000;;;TRANSFERENCIAS DE CAPITAL;1533208.94;2595536.5;29675000;10;;;;;
052013;05.2013;2013-05-01;2421020100;5;2986;FNDE QUOTA MUNICIPAL QESE;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2422990100;2;2984;PROGRAMA QUALIS UBS ESTADO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2422990200;2;2985;FEHIDRO OBRAS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2470000000;;;TRANSFERENCIAS DE CONVENIOS;1533208.94;2595536.5;29675000;10;;;;;
052013;05.2013;2013-05-01;2471000000;;;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;1533208.94;2595536.5;26029000;10;;;;;
052013;05.2013;2013-05-01;2471010100;5;2119;AIDS DST;0;0;88000;10;;;;;
052013;05.2013;2013-05-01;2471010200;5;2660;SUS GESTAO PLENA SIH;28360.25;143688.01;380000;10;;;;;
052013;05.2013;2013-05-01;2471010300;5;2670;SUS FAEC A COES ESTRATEGICAS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471010400;5;2680;SUS PABA PISO DE ATENCAO BASICO;77830.02;388503.96;857000;10;;;;;
052013;05.2013;2013-05-01;2471010500;5;2690;SUS TETO FINANCEIRO DE VIGILANCIA EM SAUDE TFVS;0;119680.92;53000;10;;;;;
052013;05.2013;2013-05-01;2471010600;5;2691;GESTAO SUS INCENTIVOS DE QUALIFICA CAO DOS CAPS E PROGRAMA DE ALIMENTA CAO E NUTRI CAO;0;0;49000;10;;;;;
052013;05.2013;2013-05-01;2471010700;5;2692;FUNDO NACIONAL DE SAUDE SUS;0;0;3015000;10;;;;;
052013;05.2013;2013-05-01;2471990100;5;2950;FUNDO NACIONAL DE SEGURACA PUBLICA CONVENIO SENASP;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471990200;5;2978;MINISTERIO DO TURISMO SICONV CONTRATA CAO DE OBRAS DE INFRAESTRUTURA TURISTICA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471990300;5;1600;PROGRAMA HABITACIONAL CEF;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2471990400;6;2235;COMPENSACAO AMBIENTAL PETROBRAS REVAP TCCA;0;0;9600000;10;;;;;
052013;05.2013;2013-05-01;2471990500;5;2236;FUNDO NACIONAL DE ASSISTENCIA SOCIAL FNAS;39944.53;135244.88;30000;10;;;;;
052013;05.2013;2013-05-01;2471990600;5;2493;MINISTERIO DO TURISMO CENTRO CULTURAL;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471990700;5;2494;MINISTERIO DO TURISMO CACHOEIRA PEDRO DAVI;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471990800;5;2243;CONTRATO REPASSE PARA OBRAS DE SANEAMENTO MCID;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2471990900;5;2979;MINISTERIO DO TURISMO SICONV RESTAURO E EDIFICA CAO NO PQ VICENTINA ARANHA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471991000;5;2244;RECONSTRU CAO DE PAVIMENTO ASFÁLTICO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471991100;5;2245;CONTRATO DE REPASSE GOV FEDERAL PARA REPARO E MANUTEN CAO DOS PREDIOS DO VICENTINA ARANHA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471991200;5;1601;OBRAS DE CONTENCAO MCID;1387074.14;1744834.9;4512000;10;;;;;
052013;05.2013;2013-05-01;2471991300;5;2114;MINISTERIO DO ESPORTE MODERNIZA CAO PISTA JOAO DO PULO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2471991400;5;2580;PROGRAMA DE ACELERA CAO DO CRESCIMENTO PAC;0;63583.83;7443000;10;;;;;
052013;05.2013;2013-05-01;2471991500;5;2994;OBRAS DE RESERVATORIO DE DETEN CAO MCID;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472000000;;;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DE SUAS ENTIDADES;0;0;3646000;10;;;;;
052013;05.2013;2013-05-01;2472010100;2;1430;SUS MUNICIPALIZACAO;0;0;2000;10;;;;;
052013;05.2013;2013-05-01;2472010200;5;2364;VIGILANCIA SANITARIA MEDIA E ALTA COMPLEXIDADE VISA;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472020100;2;2112;CONVENIO PROCEM ENSINO FUNDAMENTAL;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2472020200;2;2113;CONVENIO PROCEM CRECHE;0;0;1020000;10;;;;;
052013;05.2013;2013-05-01;2472990100;2;2820;SECRETARIA DE JUSTICA E DA DEFESA DA CIDADANIA FORUM;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990200;2;1538;CDHU;0;0;2521000;10;;;;;
052013;05.2013;2013-05-01;2472990300;2;2238;SECRETARIA DE ESTADO DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL SEADS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990400;2;2239;CONVENIO SECRETARIA ESTADUAL DA JUVENTUDE ESPORTE E LAZER;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990500;2;2230;SECRETARIA DA CIENCIA TECNOLOGIA E DESENVOLVIMENTO ECONOMICO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990600;5;1610;PAT PROSANEAR;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990700;2;2241;CONVENIO SECRETARIA DE ESTADO DE ECONOMIA E PLANEJAMNETO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2472990800;2;2246;CONVENIO SECRETARIA DO ESTADO DE ECONOMIA E PLANEJAMENTO PARA OBRAS INFRA ESTRUTURA;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2472990900;2;2248;CONVENIO COM A FUNDA CAO DE PROTECAO E DEFESA DO CONSUMIDOR;0;0;100000;10;;;;;
052013;05.2013;2013-05-01;2472991000;2;2115;CONVENIO SECRETARIA DE ESPORTES LAZER E JUVENTUDO DO ESTADO DE SAO PAULO PISTA JOAO DO PULO ;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2472991100;2;2982;CONVENIO SECRETARIA DE ECONOMIA E PLANEJAMENTO SP RESERVATORIO DE RETEN CAO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2500000000;;;OUTRAS RECEITAS DE CAPITAL;0;0;65200000;10;;;;;
052013;05.2013;2013-05-01;2590000000;;;OUTRAS RECEITAS;0;0;65200000;10;;;;;
052013;05.2013;2013-05-01;2591000000;6;2497;SABESP;0;0;65199000;10;;;;;
052013;05.2013;2013-05-01;2591000000;;;SABESP;0;0;65199000;10;;;;;
052013;05.2013;2013-05-01;2592000000;;;FUNDO MUNICIPAL DE HABITACAO;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2592000000;3;2349;FUNDO MUNICIPAL DE HABITACAO;0;0;1000;10;;;;;
052013;05.2013;2013-05-01;2593000000;3;2980;FUNDO MUNICIPAL DE TURISMO FUMTUR;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2594000000;3;2981;FUNDO MUNICIPAL DE PRESERVA CAO DO PATR HISTORICO ARTISTICO E CULTURAL FUMPHAC;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2595000000;3;2991;FUNDO MUNICIPAL DO IDOSO;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2596000000;3;2992;FUNDO MUNICIPAL DE SERVICOS ECOSISTEMICOS;0;0;0;10;;;;;
052013;05.2013;2013-05-01;2597000000;3;2993;FUNDO MUNICIPAL DE CONSERVA CAO AMBIENTAL;0;0;0;10;;;;;
052013;05.2013;2013-05-01;90000000000;;;DEDU CAO DA RECEITA CORRENTE;-11906960.95;-76020613.51;-176349000;11;90000000000;;;;
052013;05.2013;2013-05-01;91000000000;;;DEDU CAO;-11906960.95;-76020613.51;-176349000;11;;;;;
052013;05.2013;2013-05-01;91700000000;;;DEDU CAO DE RECEITA;-11906960.95;-76020613.51;-176349000;11;;;;;
052013;05.2013;2013-05-01;91720000000;;;DEDU CAO DE RECEITA P A FORMA CAO DO FUNDEB UNIAO;-11906960.95;-76020613.51;-176349000;11;;;;;
052013;05.2013;2013-05-01;9172101020;1;2640;DEDUCAO DA RECEITA FPM FUNDEB E REDUTOR FINANCEIRO;-1022485.04;-4404780.49;-10830000;10;;;;;
052013;05.2013;2013-05-01;9172101050;1;2710;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB ITR;-671.91;-5330.06;-32000;10;;;;;
052013;05.2013;2013-05-01;9172109010;1;2372;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS DESONERACAO LEI COMPLEMENTAR 87 96;-59654.67;-298273.37;-757000;10;;;;;
052013;05.2013;2013-05-01;9172201010;1;2650;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS;-9987064.77;-55308884.55;-141686000;10;;;;;
052013;05.2013;2013-05-01;9172201020;1;2711;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPVA;-750228.5;-15593724.96;-21823000;10;;;;;
052013;05.2013;2013-05-01;9172201040;1;2399;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPI;-86856.06;-409620.08;-1221000;10;;;;;
062013;06.2013;2013-06-01;1000000000;;;RECEITAS CORRENTES;171154507.5;973561553.8;1841795000;10;1000000000;;;;
062013;06.2013;2013-06-01;1100000000;;;RECEITA TRIBUTARIA;41143221.66;267964958;483876000;10;1000000000;;;;
062013;06.2013;2013-06-01;1110000000;;;IMPOSTOS;40419544.14;258848900.9;469706000;10;;;;;
062013;06.2013;2013-06-01;1112000000;;;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;17587854.5;142897400.8;231517000;10;;;;;
062013;06.2013;2013-06-01;1112020100;1;19;IMPOSTO PREDIAL URBANO;4732707.42;56545194.07;79179000;10;;;;;
062013;06.2013;2013-06-01;1112020200;1;27;IMPOSTO TERRITORIAL URBANO;2456640.99;30765923.06;41696000;10;;;;;
062013;06.2013;2013-06-01;1112043001;1;1141;RETIDO NAS FONTES  I RENDA  PROPRIOS;4368453.58;24616673.06;51902000;10;;;;;
062013;06.2013;2013-06-01;1112043002;1;1151;RETIDO NAS FONTES  I RENDA  FMS;1505741.96;8411487.88;19217000;10;;;;;
062013;06.2013;2013-06-01;1112043101;1;1140;IMPOSTO DE RENDA S REND DO TRABALHO PROPRIOS;0;2417.87;0;10;;;;;
062013;06.2013;2013-06-01;1112043102;1;1150;IMPOSTO DE RENSA S REND DO TRABALHO FMS;0;0;0;10;;;;;
062013;06.2013;2013-06-01;1112080000;1;248;"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVO"" DE BENS IMOVEIS DE DIREITOS REAIS SOBRE IMOVEIS ITBI";4524310.55;22555704.87;39523000;10;;;;;
062013;06.2013;2013-06-01;1113000000;;;IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO;22831689.64;115951500.1;238189000;10;;;;;
062013;06.2013;2013-06-01;1113050100;1;35;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS NL;19332330.54;97537444.46;205636000;10;;;;;
062013;06.2013;2013-06-01;1113050200;1;221;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS LANC;1521837.55;6564781.48;8967000;10;;;;;
062013;06.2013;2013-06-01;1113050300;1;222;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA SUPER SIMPLES;1892674.73;10956182.38;21713000;10;;;;;
062013;06.2013;2013-06-01;1113050400;1;1011;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA REPASSE COTA UNICA;84846.82;893091.73;1873000;10;;;;;
062013;06.2013;2013-06-01;1113050500;1;38;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS ELETRONICO;0;0;0;10;;;;;
062013;06.2013;2013-06-01;1113050600;1;85;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS ELETRONICO;0;0;0;10;;;;;
062013;06.2013;2013-06-01;1120000000;;;TAXAS;723677.52;9114632.71;14131000;10;;;;;
062013;06.2013;2013-06-01;1121000000;;;TAXAS PELO EXERCICIO DO PODER DE POLICIA;243267;3692566.84;6658000;10;;;;;
